Study_ID,Site_ID,broad_outcome,detailed_outcome,is_subset,use_for_first_analysis,use_for_trophic_analysis,Highest_taxonomic_resolution,trophic_group,trophic_assigned,sampling_method,sampling_month,sampling_season,disturbance_type,comparison_type,disturbance_av,control_av,disturbance_av_before,control_av_before,dist_var,control_var,dist_var_before,control_var_before,var_type,dist_n,control_n,significant,approx_p_val,exact_p_val,sample_area,sampling_depth,above_below,perc_during_dist,perc_annual_dist,time_after_dist_start,time_after_dist_end,TN,SOC,soil_moisture,total_carbon,bulk_density,available_WSC,clay,sand,silt,ph,organic_carbon,forest_type,deciduous_coniferous,plantation,plot_area,mean_annual_precipitation,mean_annual_temperature,soil_pH,soil_type,temp_bio,precip_bio,sand_usda,silt_usda,clay_usda,temp,precip,trophic_all,temp.1,precip.1,precip_seasonality,temp_seasonality,aridity,phylum,Taxa_Class,Taxa_subclass,superorder,Taxa_order,sub_order,infraorder,Taxa_Family,Taxa_genus,Functional_group_size,body_length,body_width,min_length,max_length,av_length,min_width,max_width,av_width
Lindberg_2004a,Lindberg_2004a_1,alpha diversity,taxonomic richness,FALSE,TRUE,TRUE,Collembola,NA,detritivore-fungivore,tullgren funnel,September,Autumn,precip_inc,undisturbed vs disturbed,14.9,17,,,1,1.1,,,SE,4,4,FALSE,>0.05,,100,8,belowground,,,4750,,,,,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,2500,590,,,,1.200000048,599,,,,1.200000048,590,fungivore,1.200000048,59.9,26,9273,1.472429847,Arthropoda,Entognatha,Collembola,,,,,,,mesofauna,Collembola,Collembola,0.5,7,3.75,0.147379273,1.982891236,1.065135254
Lindberg_2004a,Lindberg_2004a_1,abundance,abundance,FALSE,TRUE,TRUE,Macroarthropods,predator,NA,tullgren funnel,September,Autumn,precip_inc,undisturbed vs disturbed,630,800,,,110,200,,,SE,4,4,FALSE,>0.05,,100,8,belowground,,,4750,,,,,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,2500,590,,,,1.200000048,599,,,,1.200000048,590,predator,1.200000048,59.9,26,9273,1.472429847,Arthropoda,,,,,,,,,macrofauna,Macroarthropods,Macroarthropods,NA,NA,47.5,2,28.29256964,15.14628482
Lindberg_2004a,Lindberg_2004a_1,abundance,abundance,FALSE,TRUE,TRUE,Mesostigmata,NA,predator,tullgren funnel,September,Autumn,precip_inc,undisturbed vs disturbed,11600,13600,,,2000,2300,,,SE,4,4,FALSE,>0.05,,100,8,belowground,,,4750,,,,,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,2500,590,,,,1.200000048,599,,,,1.200000048,590,predator,1.200000048,59.9,26,9273,1.472429847,Arthropoda,Arachnida,,Parasitiformes,Mesostigmata,,,,,mesofauna,Mesostigmata,Mesostigmata,0.3,1.5,0.9,0.2,4,2.1
Lindberg_2004a,Lindberg_2004a_1,abundance,abundance,FALSE,TRUE,FALSE,Oribatida,NA,NA,tullgren funnel,September,Autumn,precip_inc,undisturbed vs disturbed,59800,93300,,,4500,38200,,,SE,4,4,FALSE,>0.05,,100,8,belowground,,,4750,,,,,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,2500,590,,,,1.200000048,599,,,,1.200000048,590,,1.200000048,59.9,26,9273,1.472429847,Arthropoda,Arachnida,Acari,Acariformes,Oribatida,,,,,mesofauna,Oribatida,Acari,0.2,1.8,1,0.097692066,2.133966827,1.115829446
Lindberg_2004a,Lindberg_2004a_1,alpha diversity,shannon wiener,FALSE,TRUE,FALSE,Oribatida,NA,NA,tullgren funnel,September,Autumn,precip_inc,undisturbed vs disturbed,2.2,2.12,,,0.12,0.39,,,SE,4,4,FALSE,>0.05,,100,8,belowground,,,4750,,,,,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,2500,590,,,,1.200000048,599,,,,1.200000048,590,,1.200000048,59.9,26,9273,1.472429847,Arthropoda,Arachnida,Acari,Acariformes,Oribatida,,,,,mesofauna,Oribatida,Acari,0.2,1.8,1,0.097692066,2.133966827,1.115829446
Lindberg_2004a,Lindberg_2004a_1,alpha diversity,taxonomic richness,FALSE,TRUE,FALSE,Oribatida,NA,NA,tullgren funnel,September,Autumn,precip_inc,undisturbed vs disturbed,26.2,24.5,,,2.1,1.2,,,SE,4,4,FALSE,>0.05,,100,8,belowground,,,4750,,,,,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,2500,590,,,,1.200000048,599,,,,1.200000048,590,,1.200000048,59.9,26,9273,1.472429847,Arthropoda,Arachnida,Acari,Acariformes,Oribatida,,,,,mesofauna,Oribatida,Acari,0.2,1.8,1,0.097692066,2.133966827,1.115829446
Lindberg_2006a,Lindberg_2006a_1,abundance,abundance,FALSE,TRUE,TRUE,Collembola,NA,detritivore-fungivore,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,8064.516129,33724.34018,,,733.1378299,10997.06745,,,SE,4,4,TRUE,<0.05,5.00E-03,7854,10,belowground,70,35,2190,,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,fungivore,7,86.1,23,6367,2.167902126,Arthropoda,Entognatha,Collembola,,,,,,,mesofauna,Collembola,Collembola,0.5,7,3.75,0.147379273,1.982891236,1.065135254
Lindberg_2006a,Lindberg_2006a_1,abundance,abundance,FALSE,TRUE,TRUE,Collembola,NA,detritivore-fungivore,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,25659.82405,34457.47801,,,19794.72141,5131.964809,,,SE,4,4,TRUE,<0.05,8.00E-03,7854,10,belowground,70,35,2555,,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,fungivore,7,86.1,23,6367,2.167902126,Arthropoda,Entognatha,Collembola,,,,,,,mesofauna,Collembola,Collembola,0.5,7,3.75,0.147379273,1.982891236,1.065135254
Lindberg_2006a,Lindberg_2006a_1,abundance,abundance,FALSE,TRUE,TRUE,Collembola,NA,detritivore-fungivore,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,65249.26686,118035.1906,,,17595.30792,16129.03226,,,SE,4,4,FALSE,,,7854,10,belowground,70,35,2920,,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,fungivore,7,86.1,23,6367,2.167902126,Arthropoda,Entognatha,Collembola,,,,,,,mesofauna,Collembola,Collembola,0.5,7,3.75,0.147379273,1.982891236,1.065135254
Lindberg_2006a,Lindberg_2006a_1,abundance,abundance,FALSE,TRUE,TRUE,Collembola,NA,detritivore-fungivore,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,30791.78886,50586.51026,,,3665.68915,5865.102639,,,SE,4,4,FALSE,,,7854,10,belowground,70,35,3285,,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,fungivore,7,86.1,23,6367,2.167902126,Arthropoda,Entognatha,Collembola,,,,,,,mesofauna,Collembola,Collembola,0.5,7,3.75,0.147379273,1.982891236,1.065135254
Lindberg_2006a,Lindberg_2006a_1,abundance,abundance,FALSE,TRUE,TRUE,Collembola,NA,detritivore-fungivore,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,38123.16716,34457.47801,,,2199.41349,5131.964809,,,SE,4,4,FALSE,,,7854,10,belowground,70,35,,365,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,fungivore,7,86.1,23,6367,2.167902126,Arthropoda,Entognatha,Collembola,,,,,,,mesofauna,Collembola,Collembola,0.5,7,3.75,0.147379273,1.982891236,1.065135254
Lindberg_2006a,Lindberg_2006a_1,abundance,abundance,FALSE,TRUE,TRUE,Collembola,NA,detritivore-fungivore,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,159090.9091,118035.1906,,,28592.37537,16129.03226,,,SE,4,4,FALSE,,,7854,10,belowground,70,35,,730,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,fungivore,7,86.1,23,6367,2.167902126,Arthropoda,Entognatha,Collembola,,,,,,,mesofauna,Collembola,Collembola,0.5,7,3.75,0.147379273,1.982891236,1.065135254
Lindberg_2006a,Lindberg_2006a_1,abundance,abundance,FALSE,TRUE,TRUE,Collembola,NA,detritivore-fungivore,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,60850.43988,50586.51026,,,8064.516129,5865.102639,,,SE,4,4,FALSE,,,7854,10,belowground,70,35,,1095,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,fungivore,7,86.1,23,6367,2.167902126,Arthropoda,Entognatha,Collembola,,,,,,,mesofauna,Collembola,Collembola,0.5,7,3.75,0.147379273,1.982891236,1.065135254
Lindberg_2006a,Lindberg_2006a_1,alpha diversity,taxonomic richness,FALSE,TRUE,TRUE,Collembola,NA,detritivore-fungivore,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,10.96062992,13.95275591,,,0.94488189,1.637795276,,,SE,4,4,TRUE,<0.05,2.80E-02,7854,10,belowground,70,35,2190,,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,fungivore,7,86.1,23,6367,2.167902126,Arthropoda,Entognatha,Collembola,,,,,,,mesofauna,Collembola,Collembola,0.5,7,3.75,0.147379273,1.982891236,1.065135254
Lindberg_2006a,Lindberg_2006a_1,alpha diversity,taxonomic richness,FALSE,TRUE,TRUE,Collembola,NA,detritivore-fungivore,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,11.49606299,14.74015748,,,0.62992126,0.881889764,,,SE,4,4,TRUE,<0.05,1.80E-02,7854,10,belowground,70,35,2555,,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,fungivore,7,86.1,23,6367,2.167902126,Arthropoda,Entognatha,Collembola,,,,,,,mesofauna,Collembola,Collembola,0.5,7,3.75,0.147379273,1.982891236,1.065135254
Lindberg_2006a,Lindberg_2006a_1,alpha diversity,taxonomic richness,FALSE,TRUE,TRUE,Collembola,NA,detritivore-fungivore,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,17.29133858,15.52755906,,,0.818897638,0.598425197,,,SE,4,4,FALSE,,,7854,10,belowground,70,35,2920,,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,fungivore,7,86.1,23,6367,2.167902126,Arthropoda,Entognatha,Collembola,,,,,,,mesofauna,Collembola,Collembola,0.5,7,3.75,0.147379273,1.982891236,1.065135254
Lindberg_2006a,Lindberg_2006a_1,alpha diversity,taxonomic richness,FALSE,TRUE,TRUE,Collembola,NA,detritivore-fungivore,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,12,14.96062992,,,0.913385827,0.440944882,,,SE,4,4,TRUE,<0.05,2.80E-02,7854,10,belowground,70,35,3285,,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,fungivore,7,86.1,23,6367,2.167902126,Arthropoda,Entognatha,Collembola,,,,,,,mesofauna,Collembola,Collembola,0.5,7,3.75,0.147379273,1.982891236,1.065135254
Lindberg_2006a,Lindberg_2006a_1,alpha diversity,taxonomic richness,FALSE,TRUE,TRUE,Collembola,NA,detritivore-fungivore,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,13.54330709,14.74015748,,,0.472440945,0.881889764,,,SE,4,4,FALSE,,,7854,10,belowground,70,35,,365,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,fungivore,7,86.1,23,6367,2.167902126,Arthropoda,Entognatha,Collembola,,,,,,,mesofauna,Collembola,Collembola,0.5,7,3.75,0.147379273,1.982891236,1.065135254
Lindberg_2006a,Lindberg_2006a_1,alpha diversity,taxonomic richness,FALSE,TRUE,TRUE,Collembola,NA,detritivore-fungivore,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,14.23622047,15.52755906,,,1.480314961,0.598425197,,,SE,4,4,FALSE,,,7854,10,belowground,70,35,,730,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,fungivore,7,86.1,23,6367,2.167902126,Arthropoda,Entognatha,Collembola,,,,,,,mesofauna,Collembola,Collembola,0.5,7,3.75,0.147379273,1.982891236,1.065135254
Lindberg_2006a,Lindberg_2006a_1,alpha diversity,taxonomic richness,FALSE,TRUE,TRUE,Collembola,NA,detritivore-fungivore,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,13.73228346,14.96062992,,,0.913385827,0.440944882,,,SE,4,4,FALSE,,,7854,10,belowground,70,35,,1095,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,fungivore,7,86.1,23,6367,2.167902126,Arthropoda,Entognatha,Collembola,,,,,,,mesofauna,Collembola,Collembola,0.5,7,3.75,0.147379273,1.982891236,1.065135254
Lindberg_2006a,Lindberg_2006a_1,alpha diversity,shannon wiener,FALSE,TRUE,TRUE,Collembola,NA,detritivore-fungivore,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,1.22,1.85,,,0.36,0.05,,,SE,4,4,TRUE,<0.05,8.00E-03,7854,10,belowground,70,35,2555,,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,fungivore,7,86.1,23,6367,2.167902126,Arthropoda,Entognatha,Collembola,,,,,,,mesofauna,Collembola,Collembola,0.5,7,3.75,0.147379273,1.982891236,1.065135254
Lindberg_2006a,Lindberg_2006a_1,alpha diversity,shannon wiener,FALSE,TRUE,TRUE,Collembola,NA,detritivore-fungivore,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,1.86,1.81,,,0.08,7.00E-02,,,SE,4,4,FALSE,,,7854,10,belowground,70,35,2920,,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,fungivore,7,86.1,23,6367,2.167902126,Arthropoda,Entognatha,Collembola,,,,,,,mesofauna,Collembola,Collembola,0.5,7,3.75,0.147379273,1.982891236,1.065135254
Lindberg_2006a,Lindberg_2006a_1,alpha diversity,shannon wiener,FALSE,TRUE,TRUE,Collembola,NA,detritivore-fungivore,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,1.45,1.76,,,0.11,0.05,,,SE,4,4,FALSE,,,7854,10,belowground,70,35,3285,,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,fungivore,7,86.1,23,6367,2.167902126,Arthropoda,Entognatha,Collembola,,,,,,,mesofauna,Collembola,Collembola,0.5,7,3.75,0.147379273,1.982891236,1.065135254
Lindberg_2006a,Lindberg_2006a_1,alpha diversity,shannon wiener,FALSE,TRUE,TRUE,Collembola,NA,detritivore-fungivore,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,1.48,1.85,,,0.16,0.05,,,SE,4,4,FALSE,,,7854,10,belowground,70,35,,365,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,fungivore,7,86.1,23,6367,2.167902126,Arthropoda,Entognatha,Collembola,,,,,,,mesofauna,Collembola,Collembola,0.5,7,3.75,0.147379273,1.982891236,1.065135254
Lindberg_2006a,Lindberg_2006a_1,alpha diversity,shannon wiener,FALSE,TRUE,TRUE,Collembola,NA,detritivore-fungivore,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,1.27,1.81,,,0.19,7.00E-02,,,SE,4,4,TRUE,<0.05,0.02,7854,10,belowground,70,35,,730,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,fungivore,7,86.1,23,6367,2.167902126,Arthropoda,Entognatha,Collembola,,,,,,,mesofauna,Collembola,Collembola,0.5,7,3.75,0.147379273,1.982891236,1.065135254
Lindberg_2006a,Lindberg_2006a_1,alpha diversity,shannon wiener,FALSE,TRUE,TRUE,Collembola,NA,detritivore-fungivore,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,1.49,1.76,,,0.13,0.05,,,SE,4,4,FALSE,,,7854,10,belowground,70,35,,1095,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,fungivore,7,86.1,23,6367,2.167902126,Arthropoda,Entognatha,Collembola,,,,,,,mesofauna,Collembola,Collembola,0.5,7,3.75,0.147379273,1.982891236,1.065135254
Lindberg_2006a,Lindberg_2006a_1,abundance,abundance,FALSE,TRUE,TRUE,Mesostigmata,NA,predator,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,1552.795031,7608.695652,,,,854.0372671,,,SE,4,4,TRUE,<0.001,,7854,10,belowground,70,35,2190,,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,predator,7,86.1,23,6367,2.167902126,Arthropoda,Arachnida,,Parasitiformes,Mesostigmata,,,,,mesofauna,Mesostigmata,Mesostigmata,0.3,1.5,0.9,0.2,4,2.1
Lindberg_2006a,Lindberg_2006a_1,abundance,abundance,FALSE,TRUE,TRUE,Mesostigmata,NA,predator,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,2251.552795,7453.416149,,,310.5590062,543.4782609,,,SE,4,4,TRUE,<0.001,,7854,10,belowground,70,35,2555,,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,predator,7,86.1,23,6367,2.167902126,Arthropoda,Arachnida,,Parasitiformes,Mesostigmata,,,,,mesofauna,Mesostigmata,Mesostigmata,0.3,1.5,0.9,0.2,4,2.1
Lindberg_2006a,Lindberg_2006a_1,abundance,abundance,FALSE,TRUE,TRUE,Mesostigmata,NA,predator,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,7763.975155,18322.98137,,,2018.63354,1785.714286,,,SE,4,4,TRUE,<0.001,,7854,10,belowground,70,35,2920,,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,predator,7,86.1,23,6367,2.167902126,Arthropoda,Arachnida,,Parasitiformes,Mesostigmata,,,,,mesofauna,Mesostigmata,Mesostigmata,0.3,1.5,0.9,0.2,4,2.1
Lindberg_2006a,Lindberg_2006a_1,abundance,abundance,FALSE,TRUE,TRUE,Mesostigmata,NA,predator,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,7375.776398,11645.96273,,,698.757764,698.757764,,,SE,4,4,TRUE,<0.01,6.20E-02,7854,10,belowground,70,35,3285,,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,predator,7,86.1,23,6367,2.167902126,Arthropoda,Arachnida,,Parasitiformes,Mesostigmata,,,,,mesofauna,Mesostigmata,Mesostigmata,0.3,1.5,0.9,0.2,4,2.1
Lindberg_2006a,Lindberg_2006a_1,abundance,abundance,FALSE,TRUE,TRUE,Mesostigmata,NA,predator,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,1863.354037,7453.416149,,,931.6770186,543.4782609,,,SE,4,4,FALSE,,,7854,10,belowground,70,35,,365,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,predator,7,86.1,23,6367,2.167902126,Arthropoda,Arachnida,,Parasitiformes,Mesostigmata,,,,,mesofauna,Mesostigmata,Mesostigmata,0.3,1.5,0.9,0.2,4,2.1
Lindberg_2006a,Lindberg_2006a_1,abundance,abundance,FALSE,TRUE,TRUE,Mesostigmata,NA,predator,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,3416.149068,18322.98137,,,1708.074534,1785.714286,,,SE,4,4,FALSE,,,7854,10,belowground,70,35,,730,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,predator,7,86.1,23,6367,2.167902126,Arthropoda,Arachnida,,Parasitiformes,Mesostigmata,,,,,mesofauna,Mesostigmata,Mesostigmata,0.3,1.5,0.9,0.2,4,2.1
Lindberg_2006a,Lindberg_2006a_1,abundance,abundance,FALSE,TRUE,TRUE,Mesostigmata,NA,predator,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,3105.590062,11645.96273,,,1552.795031,698.757764,,,SE,4,4,FALSE,,,7854,10,belowground,70,35,,1095,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,predator,7,86.1,23,6367,2.167902126,Arthropoda,Arachnida,,Parasitiformes,Mesostigmata,,,,,mesofauna,Mesostigmata,Mesostigmata,0.3,1.5,0.9,0.2,4,2.1
Lindberg_2006a,Lindberg_2006a_1,alpha diversity,taxonomic richness,FALSE,TRUE,TRUE,Mesostigmata,NA,predator,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,7.763239875,10.68535826,,,0.741433022,0.828660436,,,SE,4,4,TRUE,<0.05,6.00E-03,7854,10,belowground,70,35,2190,,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,predator,7,86.1,23,6367,2.167902126,Arthropoda,Arachnida,,Parasitiformes,Mesostigmata,,,,,mesofauna,Mesostigmata,Mesostigmata,0.3,1.5,0.9,0.2,4,2.1
Lindberg_2006a,Lindberg_2006a_1,alpha diversity,taxonomic richness,FALSE,TRUE,TRUE,Mesostigmata,NA,predator,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,7.021806854,8.722741433,,,0.654205607,0.479750779,,,SE,4,4,TRUE,<0.1,8.90E-02,7854,10,belowground,70,35,2555,,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,predator,7,86.1,23,6367,2.167902126,Arthropoda,Arachnida,,Parasitiformes,Mesostigmata,,,,,mesofauna,Mesostigmata,Mesostigmata,0.3,1.5,0.9,0.2,4,2.1
Lindberg_2006a,Lindberg_2006a_1,alpha diversity,taxonomic richness,FALSE,TRUE,TRUE,Mesostigmata,NA,predator,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,6.498442368,8.722741433,,,0.654205607,0.697819315,,,SE,4,4,TRUE,<0.05,3.30E-02,7854,10,belowground,70,35,2920,,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,predator,7,86.1,23,6367,2.167902126,Arthropoda,Arachnida,,Parasitiformes,Mesostigmata,,,,,mesofauna,Mesostigmata,Mesostigmata,0.3,1.5,0.9,0.2,4,2.1
Lindberg_2006a,Lindberg_2006a_1,alpha diversity,taxonomic richness,FALSE,TRUE,TRUE,Mesostigmata,NA,predator,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,6.542056075,9.333333333,,,0.828660436,0.30529595,,,SE,4,4,TRUE,<0.05,1.10E-02,7854,10,belowground,70,35,3285,,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,predator,7,86.1,23,6367,2.167902126,Arthropoda,Arachnida,,Parasitiformes,Mesostigmata,,,,,mesofauna,Mesostigmata,Mesostigmata,0.3,1.5,0.9,0.2,4,2.1
Lindberg_2006a,Lindberg_2006a_1,alpha diversity,taxonomic richness,FALSE,TRUE,TRUE,Mesostigmata,NA,predator,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,9.551401869,8.722741433,,,0.261682243,0.479750779,,,SE,4,4,FALSE,,,7854,10,belowground,70,35,,365,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,predator,7,86.1,23,6367,2.167902126,Arthropoda,Arachnida,,Parasitiformes,Mesostigmata,,,,,mesofauna,Mesostigmata,Mesostigmata,0.3,1.5,0.9,0.2,4,2.1
Lindberg_2006a,Lindberg_2006a_1,alpha diversity,taxonomic richness,FALSE,TRUE,TRUE,Mesostigmata,NA,predator,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,8.722741433,8.722741433,,,0.6105919,0.697819315,,,SE,4,4,FALSE,,,7854,10,belowground,70,35,,730,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,predator,7,86.1,23,6367,2.167902126,Arthropoda,Arachnida,,Parasitiformes,Mesostigmata,,,,,mesofauna,Mesostigmata,Mesostigmata,0.3,1.5,0.9,0.2,4,2.1
Lindberg_2006a,Lindberg_2006a_1,alpha diversity,taxonomic richness,FALSE,TRUE,TRUE,Mesostigmata,NA,predator,tullgren funnel,November,Autumn,drought,undisturbed vs disturbed,8.46105919,9.333333333,,,1.177570093,0.30529595,,,SE,4,4,FALSE,,,7854,10,belowground,70,35,,1095,,,0.401515152,22.2921,1.41,5,10,50,40,4.5,5.27,boreal forest,coniferous,TRUE,506.25,1150,7.5,4,sandy loam,7,861,60,25,10,7.5,1150,predator,7,86.1,23,6367,2.167902126,Arthropoda,Arachnida,,Parasitiformes,Mesostigmata,,,,,mesofauna,Mesostigmata,Mesostigmata,0.3,1.5,0.9,0.2,4,2.1
