Site_ID,broad_outcome,detailed_outcome,is_subset,Highest_taxonomic_resolution,body_size,trophic_group,sampling_method,sampling_month,sampling_season,disturbance_type,comparison_type,disturbance_av,control_av,disturbance_av_before,control_av_before,av_type,unit,dist_var,control_var,dist_var_before,control_var_before,var_type,dist_n,control_n,description_data_extraction,significant,approx_p_val,exact_p_val,exact_z_val,sample_area,sampling_depth,dist_strength_during,annual_strength_dist,perc_during_dist,perc_annual_dist,time_after_dist_start,time_after_dist_end,TN,SOC,soil_moisture,soil_moisture_unit,soil_bulk_density ,function_info,log_tranformed,notes,,
Taylor_2004a_1,abundance,NA,FALSE,Nematoda,NA,NA,O'Connor wet funnel extraction,November,Autumn,drought,undisturbed vs disturbed,104.5643154,458.9211618,NA,NA,mean,ind g-1 DM litter,92.94605809,98.75518672,,,SE,5,5,p 318 tab 2 ,FALSE,>0.05,NA,NA,NA,NA,40,40,40,40,98,NA,NA,NA,NA,NA,NA,TRUE,,"control is a regularly irrigated plot, not a true control ",,
Taylor_2004a_1,abundance,NA,FALSE,Nematoda,NA,NA,O'Connor wet funnel extraction,December,Winter,drought,undisturbed vs disturbed,69.70954357,29.04564315,NA,NA,mean,ind g-1 DM litter,92.94605809,87.13692946,,,SE,5,5,p 318 tab 2 ,FALSE,>0.05,NA,NA,NA,NA,40,40,40,40,126,NA,NA,NA,NA,NA,NA,TRUE,,,,
Lensing_2005a_1,abundance,NA,TRUE,Entomobryidae,NA,NA,pitfall traps,NA,Summer,precip_inc,undisturbed vs disturbed,434.2,260.8,NA,NA,mean,ind in traps,57,35.5,,,SE,5,5,p 198 tab 1,NA,NA,NA,NA,63.62,NA,200,200,200,200,58,NA,NA,NA,NA,NA,NA,FALSE,,most of the p values for this data are in the text and only refer to the difference between litter layers,,
Lensing_2005a_1,abundance,NA,TRUE,Sminthuridae,NA,NA,pitfall traps,NA,Summer,precip_inc,undisturbed vs disturbed,147,4.4,NA,NA,mean,ind in traps,26.8,0,,,SE,5,5,p 198 tab 1,NA,NA,NA,NA,63.62,NA,200,200,200,200,58,NA,NA,NA,NA,NA,NA,FALSE,,,,
Lensing_2005a_1,abundance,NA,TRUE,Hypogastruridae,NA,NA,pitfall traps,NA,Summer,precip_inc,undisturbed vs disturbed,40.8,23,NA,NA,mean,ind in traps,7.8,7,,,SE,5,5,p 198 tab 1,NA,NA,NA,NA,63.62,NA,200,200,200,200,58,NA,NA,NA,NA,NA,NA,FALSE,,,,
Lensing_2005a_1,abundance,NA,TRUE,Tomoceridae,NA,NA,pitfall traps,NA,Summer,precip_inc,undisturbed vs disturbed,30,9.6,NA,NA,mean,ind in traps,5.8,4.8,,,SE,5,5,p 198 tab 1,NA,NA,NA,NA,63.62,NA,200,200,200,200,58,NA,NA,NA,NA,NA,NA,FALSE,,,,
Lensing_2005a_1,abundance,NA,TRUE,Lycosidae,NA,NA,pitfall traps,NA,Summer,precip_inc,undisturbed vs disturbed,8.6,9,NA,NA,mean,ind in traps,0.9,1.6,,,SE,5,5,p 198 tab 1,FALSE,NA,NA,NA,63.62,NA,200,200,200,200,58,NA,NA,NA,NA,NA,NA,FALSE,,,,
Lensing_2005a_1,abundance,NA,TRUE,Gnaphosidae,NA,NA,pitfall traps,NA,Summer,precip_inc,undisturbed vs disturbed,1,4.8,NA,NA,mean,ind in traps,0.5,1.7,,,SE,5,5,p 198 tab 1,NA,NA,NA,NA,63.62,NA,200,200,200,200,58,NA,NA,NA,NA,NA,NA,FALSE,,,,
Lensing_2005a_1,abundance,NA,TRUE,Thomisidae,NA,NA,pitfall traps,NA,Summer,precip_inc,undisturbed vs disturbed,1,2.4,NA,NA,mean,ind in traps,0.8,0.8,,,SE,5,5,p 198 tab 1,FALSE,NA,NA,NA,63.62,NA,200,200,200,200,58,NA,NA,NA,NA,NA,NA,FALSE,,,,
Lensing_2005a_1,abundance,NA,TRUE,Theridiidae,NA,NA,pitfall traps,NA,Summer,precip_inc,undisturbed vs disturbed,1,0.8,NA,NA,mean,ind in traps,0.5,0.4,,,SE,5,5,p 198 tab 1,FALSE,NA,NA,NA,63.62,NA,200,200,200,200,58,NA,NA,NA,NA,NA,NA,FALSE,,,,
Riutta_2012a_1,abundance,NA,FALSE,Oniscidea,NA,NA,hand sorting,NA,NA,precip_inc,undisturbed vs disturbed,1.169491525,1.025423729,2.330508475,2.271186441,mean,LOG abundance per plot,0.254237288,0.355932203,0.474576271,0.093220339,SE,5,5,p 128 fig 2,NA,NA,NA,NA,NA,NA,221,130.25,221,130.25,120,NA,NA,NA,6.05,% dry soil,NA,TRUE,check this is how to do BACI studies ,,,
Riutta_2012a_1,alpha diversity,species number,FALSE,Oniscidea,NA,NA,hand sorting,NA,NA,precip_inc,undisturbed vs disturbed,1.203296703,0.906593407,1.912087912,1.697802198,mean,,0.247252747,0.28021978,0.395604396,0.18956044,SE,5,5,p 128 fig 2,NA,NA,NA,NA,NA,NA,221,130.25,221,130.25,120,NA,NA,NA,6.05,% dry soil,NA,TRUE,,,,
Riutta_2012a_1,abundance,NA,FALSE,Diplopoda,NA,NA,hand sorting,NA,NA,precip_inc,undisturbed vs disturbed,0.970326409,0.863501484,1.637982196,1.486646884,mean,LOG abundance per plot,0.37388724,0.18694362,0.204747774,0.24925816,SE,5,5,p 128 fig 2,NA,NA,NA,NA,NA,NA,221,130.25,221,130.25,120,NA,NA,NA,6.05,% dry soil,NA,TRUE,,,,
Riutta_2012a_1,alpha diversity,species number,FALSE,Diplopoda,NA,NA,hand sorting,NA,NA,precip_inc,undisturbed vs disturbed,1.005882353,0.811764706,1.817647059,1.905882353,mean,,0.414705882,0.194117647,0.238235294,0.247058824,SE,5,5,p 128 fig 2,NA,NA,NA,NA,NA,NA,221,130.25,221,130.25,120,NA,NA,NA,6.05,% dry soil,NA,TRUE,,,,
Riutta_2012a_1,abundance,NA,FALSE,Oniscidea,NA,NA,hand sorting,NA,NA,precip_inc,undisturbed vs disturbed,1.245762712,0.805084746,1.796610169,1.093220339,mean,LOG abundance per plot,0.093220339,0.245762712,0.186440678,0.203389831,SE,5,5,p 128 fig 2,NA,NA,NA,NA,NA,NA,221,130.25,221,130.25,120,NA,NA,NA,6.05,% dry soil,NA,TRUE,,,,
Riutta_2012a_1,alpha diversity,species number,FALSE,Oniscidea,NA,NA,hand sorting,NA,NA,precip_inc,undisturbed vs disturbed,1.392857143,0.791208791,2.002747253,1.293956044,mean,,0.107142857,0.197802198,0.222527473,0.18956044,SE,5,5,p 128 fig 2,NA,NA,NA,NA,NA,NA,221,130.25,221,130.25,120,NA,NA,NA,6.05,% dry soil,NA,TRUE,,,,
Riutta_2012a_1,abundance,NA,FALSE,Diplopoda,NA,NA,hand sorting,NA,NA,precip_inc,undisturbed vs disturbed,1.379821958,1.237388724,1.789317507,1.753709199,mean,LOG abundance per plot,0.240356083,0.364985163,0.097922849,0.151335312,SE,5,5,p 128 fig 2,NA,NA,NA,NA,NA,NA,221,130.25,221,130.25,120,NA,NA,NA,6.05,% dry soil,NA,TRUE,,,,
Riutta_2012a_1,alpha diversity,species number,FALSE,Diplopoda,NA,NA,hand sorting,NA,NA,precip_inc,undisturbed vs disturbed,1.720588235,1.217647059,2.805882353,2.117647059,mean,,0.114705882,0.317647059,0.114705882,0.282352941,SE,5,5,p 128 fig 2,NA,NA,NA,NA,NA,NA,221,130.25,221,130.25,120,NA,NA,NA,6.05,% dry soil,NA,TRUE,,,,
Tsiafouli_2018a_1,abundance,NA,FALSE,Collembola,NA,NA,berlese funnel,November,Autumn,drought,undisturbed vs disturbed,1.589775561,1.091022444,NA,NA,,ind g-1,0.822942643,0.324189526,,,SE,6,6,p 60 fig 2,FALSE,>0.05,NA,NA,NA,NA,100,18.2,100,18.2,270,NA,NA,NA,NA,NA,NA,TRUE,,,,
Tsiafouli_2018a_1,abundance,NA,FALSE,Collembola,NA,NA,berlese funnel,November,Autumn,drought,undisturbed vs disturbed,0.056109726,0.130922693,NA,NA,,ind g-1,0.03117207,0.105985037,,,SE,6,6,p 60 fig 2,FALSE,>0.06,NA,NA,NA,NA,100,18.2,100,18.2,335,NA,NA,NA,NA,NA,NA,TRUE,,,,
Tsiafouli_2018a_1,abundance,NA,FALSE,Acari,NA,NA,berlese funnel,November,Autumn,drought,undisturbed vs disturbed,8.25,6.125,NA,NA,,ind g-1,2.4375,1.90625,,,SE,6,6,p 60 fig 2,FALSE,>0.07,NA,NA,NA,NA,100,18.2,100,18.2,335,NA,NA,NA,NA,NA,NA,TRUE,,aged litter,,
Tsiafouli_2018a_1,abundance,NA,FALSE,Acari,NA,NA,berlese funnel,November,Autumn,drought,undisturbed vs disturbed,1.09375,2.78125,NA,NA,,ind g-1,0.4375,0.71875,,,SE,6,6,p 60 fig 2,FALSE,>0.08,NA,NA,NA,NA,100,18.2,100,18.2,335,NA,NA,NA,NA,NA,NA,TRUE,,fresh litter,,
Tsiafouli_2005a_1,abundance,NA,FALSE,Collembola,NA,NA,berlese funnel,January,Winter,drought,undisturbed vs disturbed,468,974,NA,NA,mean,,326,772,,,SD,7,7,"p 21 table 2, 3",FALSE,>0.05,NA,NA,50.27,NA,100,100,100,100,120,NA,NA,NA,34.6,% fresh weight,NA,,,,,
Tsiafouli_2005a_1,abundance,NA,FALSE,Oribatida,NA,NA,berlese funnel,January,Winter,drought,undisturbed vs disturbed,674,1497,NA,NA,mean,,349,1273,,,SD,7,7,"p 21 table 2, 3",FALSE,>0.05,NA,NA,50.27,NA,100,100,100,100,120,NA,NA,NA,34.6,% fresh weight,NA,,,,,
Tsiafouli_2005a_1,alpha diversity,shannon wiener,FALSE,Collembola,NA,NA,berlese funnel,January,Winter,drought,undisturbed vs disturbed,1.22,1.42,NA,NA,mean,NA,NA,NA,,,NA,7,7,p 23 table 4,NA,NA,NA,NA,50.27,NA,100,100,100,100,120,NA,NA,NA,34.6,% fresh weight,NA,,,,,
Tsiafouli_2005a_1,alpha diversity,simpsons index,FALSE,Collembola,NA,NA,berlese funnel,January,Winter,drought,undisturbed vs disturbed,0.78,1.19,NA,NA,mean,NA,NA,NA,,,NA,7,7,p 23 table 4,NA,NA,NA,NA,50.27,NA,100,100,100,100,120,NA,NA,NA,34.6,% fresh weight,NA,,,,,
Tsiafouli_2005a_1,alpha diversity,shannon wiener,FALSE,Oribatida,NA,NA,berlese funnel,January,Winter,drought,undisturbed vs disturbed,1.93,2.02,NA,NA,mean,NA,NA,NA,,,NA,7,7,p 23 table 4,NA,NA,NA,NA,50.27,NA,100,100,100,100,120,NA,NA,NA,34.6,% fresh weight,NA,,,,,
Tsiafouli_2005a_1,alpha diversity,simpsons index,FALSE,Oribatida,NA,NA,berlese funnel,January,Winter,drought,undisturbed vs disturbed,1.4,1.29,NA,NA,mean,NA,NA,NA,,,NA,7,7,p 23 table 4,NA,NA,NA,NA,50.27,NA,100,100,100,100,120,NA,NA,NA,34.6,% fresh weight,NA,,,,,
Tsiafouli_2005a_1,alpha diversity,species number,FALSE,Oribatida,NA,NA,berlese funnel,January,Winter,drought,undisturbed vs disturbed,10,11,NA,NA,mean,NA,NA,NA,,,NA,7,7,p 23 table 4,NA,NA,NA,NA,50.27,NA,100,100,100,100,120,NA,NA,NA,34.6,% fresh weight,NA,,,,,
Tsiafouli_2005a_1,alpha diversity,species number,FALSE,Oribatida,NA,NA,berlese funnel,January,Winter,drought,undisturbed vs disturbed,15,22,NA,NA,mean,NA,NA,NA,,,NA,7,7,p 23 table 4,NA,NA,NA,NA,50.27,NA,100,100,100,100,120,NA,NA,NA,34.6,% fresh weight,NA,,,,,
Tsiafouli_2005a_1,abundance,NA,FALSE,Collembola,NA,NA,berlese funnel,January,Winter,precip_inc,undisturbed vs disturbed,839,974,NA,NA,mean,NA,615,772,,,SD,7,7,"p 21 table 2, 3",FALSE,>0.05,NA,NA,50.27,NA,frequently 6 lm-2 every 3 days,,134.935305,134.935305,120,NA,NA,NA,34.6,% fresh weight,NA,FALSE,,,,
Tsiafouli_2005a_1,abundance,NA,FALSE,Oribatida,NA,NA,berlese funnel,January,Winter,precip_inc,undisturbed vs disturbed,1948,1497,NA,NA,mean,NA,1244,1273,,,SD,7,7,"p 21 table 2, 3",TRUE,<0.05,NA,NA,50.27,NA,frequently 6 lm-2 every 3 days,,134.935305,134.935305,120,NA,NA,NA,34.6,% fresh weight,NA,FALSE,,,,
Tsiafouli_2005a_1,alpha diversity,shannon wiener,FALSE,Collembola,NA,NA,berlese funnel,January,Winter,precip_inc,undisturbed vs disturbed,1.83,1.42,NA,NA,mean,NA,NA,NA,,,NA,7,7,p 23 table 4,NA,NA,NA,NA,50.27,NA,frequently 6 lm-2 every 3 days,,134.935305,134.935305,120,NA,NA,NA,34.6,% fresh weight,NA,FALSE,,,,
Tsiafouli_2005a_1,alpha diversity,simpsons index,FALSE,Collembola,NA,NA,berlese funnel,January,Winter,precip_inc,undisturbed vs disturbed,1.43,1.19,NA,NA,mean,NA,NA,NA,,,NA,7,7,p 23 table 4,NA,NA,NA,NA,50.27,NA,frequently 6 lm-2 every 3 days,,134.935305,134.935305,120,NA,NA,NA,34.6,% fresh weight,NA,FALSE,,,,
Tsiafouli_2005a_1,alpha diversity,shannon wiener,FALSE,Oribatida,NA,NA,berlese funnel,January,Winter,precip_inc,undisturbed vs disturbed,1.58,2.02,NA,NA,mean,NA,NA,NA,,,NA,7,7,p 23 table 4,NA,NA,NA,NA,50.27,NA,frequently 6 lm-2 every 3 days,,134.935305,134.935305,120,NA,NA,NA,34.6,% fresh weight,NA,FALSE,,,,
Tsiafouli_2005a_1,alpha diversity,simpsons index,FALSE,Oribatida,NA,NA,berlese funnel,January,Winter,precip_inc,undisturbed vs disturbed,0.79,1.29,NA,NA,mean,NA,NA,NA,,,NA,7,7,p 23 table 4,NA,NA,NA,NA,50.27,NA,frequently 6 lm-2 every 3 days,,134.935305,134.935305,120,NA,NA,NA,34.6,% fresh weight,NA,FALSE,,,,
Tsiafouli_2005a_1,alpha diversity,richness,FALSE,Collembola,NA,NA,berlese funnel,January,Winter,precip_inc,undisturbed vs disturbed,17,11,NA,NA,mean,NA,NA,NA,,,NA,7,7,p 23 table 4,NA,NA,NA,NA,50.27,NA,frequently 6 lm-2 every 3 days,,134.935305,134.935305,120,NA,NA,NA,34.6,% fresh weight,NA,FALSE,,,,
Tsiafouli_2005a_1,alpha diversity,richness,FALSE,Oribatida,NA,NA,berlese funnel,January,Winter,precip_inc,undisturbed vs disturbed,30,15,NA,NA,mean,NA,NA,NA,,,NA,7,7,p 23 table 4,NA,NA,NA,NA,50.27,NA,frequently 6 lm-2 every 3 days,,134.935305,134.935305,120,NA,NA,NA,34.6,% fresh weight,NA,FALSE,,,,
Tsiafouli_2005a_1,abundance,NA,FALSE,Collembola,NA,NA,berlese funnel,January,Winter,precip_inc,undisturbed vs disturbed,572,974,NA,NA,mean,NA,338,772,,,SD,7,7,"p 21 table 2, 3",FALSE,>0.05,NA,NA,50.27,NA,infrequently 72 lm-2 every 5 weeks,,138.4103512,138.4103512,120,NA,NA,NA,34.6,% fresh weight,NA,FALSE,,,,
Tsiafouli_2005a_1,abundance,NA,FALSE,Oribatida,NA,NA,berlese funnel,January,Winter,precip_inc,undisturbed vs disturbed,1689,1497,NA,NA,mean,NA,703,1273,,,SD,7,7,"p 21 table 2, 3",TRUE,<0.05,NA,NA,50.27,NA,infrequently 72 lm-2 every 5 weeks,,138.4103512,138.4103512,120,NA,NA,NA,34.6,% fresh weight,NA,FALSE,,,,
Tsiafouli_2005a_1,alpha diversity,shannon wiener,FALSE,Collembola,NA,NA,berlese funnel,January,Winter,precip_inc,undisturbed vs disturbed,1.45,1.42,NA,NA,mean,NA,NA,NA,,,NA,7,7,p 23 table 4,NA,NA,NA,NA,50.27,NA,infrequently 72 lm-2 every 5 weeks,,138.4103512,138.4103512,120,NA,NA,NA,34.6,% fresh weight,NA,FALSE,,,,
Tsiafouli_2005a_1,alpha diversity,simpsons index,FALSE,Collembola,NA,NA,berlese funnel,January,Winter,precip_inc,undisturbed vs disturbed,1.04,1.19,NA,NA,mean,NA,NA,NA,,,NA,7,7,p 23 table 4,NA,NA,NA,NA,50.27,NA,infrequently 72 lm-2 every 5 weeks,,138.4103512,138.4103512,120,NA,NA,NA,34.6,% fresh weight,NA,FALSE,,,,
Tsiafouli_2005a_1,alpha diversity,shannon wiener,FALSE,Oribatida,NA,NA,berlese funnel,January,Winter,precip_inc,undisturbed vs disturbed,2.22,2.02,NA,NA,mean,NA,NA,NA,,,NA,7,7,p 23 table 4,NA,NA,NA,NA,50.27,NA,infrequently 72 lm-2 every 5 weeks,,138.4103512,138.4103512,120,NA,NA,NA,34.6,% fresh weight,NA,FALSE,,,,
Tsiafouli_2005a_1,alpha diversity,simpsons index,FALSE,Oribatida,NA,NA,berlese funnel,January,Winter,precip_inc,undisturbed vs disturbed,1.6,1.29,NA,NA,mean,NA,NA,NA,,,NA,7,7,p 23 table 4,NA,NA,NA,NA,50.27,NA,infrequently 72 lm-2 every 5 weeks,,138.4103512,138.4103512,120,NA,NA,NA,34.6,% fresh weight,NA,FALSE,,,,
Tsiafouli_2005a_1,alpha diversity,richness,FALSE,Collembola,NA,NA,berlese funnel,January,Winter,precip_inc,undisturbed vs disturbed,15,11,NA,NA,mean,NA,NA,NA,,,NA,7,7,p 23 table 4,NA,NA,NA,NA,50.27,NA,infrequently 72 lm-2 every 5 weeks,,138.4103512,138.4103512,120,NA,NA,NA,34.6,% fresh weight,NA,FALSE,,,,
Tsiafouli_2005a_1,alpha diversity,richness,FALSE,Oribatida,NA,NA,berlese funnel,January,Winter,precip_inc,undisturbed vs disturbed,29,15,NA,NA,mean,NA,NA,NA,,,NA,7,7,p 23 table 4,NA,NA,NA,NA,50.27,NA,infrequently 72 lm-2 every 5 weeks,,138.4103512,138.4103512,120,NA,NA,NA,34.6,% fresh weight,NA,FALSE,,,,
Peguero_2021a_1,abundance,NA,FALSE,Oribatida,825,detritivore,berlese funnel,NA,NA,drought,undisturbed vs disturbed,17.88194444,27.08333333,NA,NA,mean,ind 100g-1 DW soil,5.397922304,8.513689501,,,SE,12,12,p 5 fig 3,TRUE,<0.001,NA,NA,NA,NA,30,30,30,30,6204,NA,NA,NA,NA,NA,NA,TRUE,,,,
Peguero_2021a_1,abundance,NA,FALSE,Collembola,1050,detritivore,berlese funnel,NA,NA,drought,undisturbed vs disturbed,4.071428571,3.839285714,NA,NA,mean,ind 100g-1 DW soil,1.353679788,1.382609978,,,SE,12,12,p 5 fig 3,TRUE,<0.05,NA,NA,NA,NA,30,30,30,30,6204,NA,NA,NA,NA,NA,NA,TRUE,,,,
Peguero_2021a_1,abundance,NA,FALSE,Mesostigmata,350,predator ,berlese funnel,NA,NA,drought,undisturbed vs disturbed,2.578125,6.754261364,NA,NA,mean,ind 100g-1 DW soil,0.83807699,2.129048993,,,SE,12,12,p 5 fig 3,TRUE,<0.001,NA,NA,NA,NA,30,30,30,30,6204,NA,NA,NA,NA,NA,NA,TRUE,,,,
Peguero_2021a_1,abundance,NA,FALSE,Arthropoda,NA,predator ,berlese funnel,NA,NA,drought,undisturbed vs disturbed,2.245024876,2.493781095,NA,NA,mean,ind 100g-1 DW soil,0.672351577,0.563187062,,,SE,12,12,p 5 fig 3,TRUE,<0.05,NA,NA,NA,NA,30,30,30,30,6204,NA,NA,NA,NA,NA,NA,TRUE,,,,
Frew_2013a_1,abundance,NA,FALSE,Nematoda,NA,parasite,Galleria mellonella baiting method ,January,Winter,precip_inc,undisturbed vs disturbed,36.6255144,13.3744856,NA,NA,mean,ind,7.818930041,3.497942387,,,SE,16,16,p 279 fig 4,TRUE,<0.05,0.013,NA,NA,NA,"24,000 L per plot year-1",15 L m-2 y-1,101.6778523,101.6778523,365,NA,16.1,NA,NA,NA,NA,FALSE,,C:N=28.4,,
Johnson_2018a_1,alpha diversity,shannon wiener,FALSE,Nematoda,NA,NA,pitfall traps,NA,NA,precip_inc,undisturbed vs disturbed,1.26,1.48,NA,NA,mean,NA,0.13,0.07,,,SE,16,16,p 287 text,TRUE,<0.05,0.03,NA,204,NA,"24,000 L per plot year-1",17.7 L m-2y-1,101.9837167,101.9837167,243,NA,79.84,NA,NA,NA,NA,FALSE,,,,
Johnson_2018a_1,abundance,NA,FALSE,Collembola,NA,NA,pitfall traps,NA,NA,precip_inc,undisturbed vs disturbed,861.9402985,287.3134328,NA,NA,mean,ind per plot,108.2089552,41.04477612,,,SE,16,16,p 288 fig 4,NA,NA,NA,NA,204,NA,"24,000 L per plot year-1",17.7 L m-2y-1,101.9837167,101.9837167,243,NA,79.84,NA,NA,NA,NA,FALSE,TRUE,,,
Johnson_2018a_1,abundance,NA,FALSE,Isopoda,NA,NA,pitfall traps,NA,NA,precip_inc,undisturbed vs disturbed,21.78217822,5.148514851,NA,NA,mean,ind per plot,4.455445545,1.485148515,,,SE,16,16,p 288 fig 4,NA,NA,NA,NA,204,NA,"24,000 L per plot year-1",17.7 L m-2y-1,101.9837167,101.9837167,243,NA,79.84,NA,NA,NA,NA,FALSE,,,,
Johnson_2018a_1,abundance,NA,FALSE,Diptera,NA,NA,pitfall traps,NA,NA,precip_inc,undisturbed vs disturbed,11.11842105,8.355263158,NA,NA,mean,ind per plot,1.907894737,1.381578947,,,SE,16,16,p 288 fig 4,NA,NA,NA,NA,204,NA,"24,000 L per plot year-1",17.7 L m-2y-1,101.9837167,101.9837167,243,NA,79.84,NA,NA,NA,NA,FALSE,,,,
Johnson_2018a_1,abundance,NA,FALSE,Coleoptera,NA,NA,pitfall traps,NA,NA,precip_inc,undisturbed vs disturbed,7.086092715,5.496688742,NA,NA,mean,ind per plot,1.125827815,0.860927152,,,SE,16,16,p 288 fig 4,NA,NA,NA,NA,204,NA,"24,000 L per plot year-1",17.7 L m-2y-1,101.9837167,101.9837167,243,NA,79.84,NA,NA,NA,NA,FALSE,,,,
Johnson_2018a_1,abundance,NA,FALSE,Thysanoptera,NA,NA,pitfall traps,NA,NA,precip_inc,undisturbed vs disturbed,6.784386617,5.576208178,NA,NA,mean,ind per plot,1.858736059,1.672862454,,,SE,16,16,p 288 fig 4,NA,NA,NA,NA,204,NA,"24,000 L per plot year-1",17.7 L m-2y-1,101.9837167,101.9837167,243,NA,79.84,NA,NA,NA,NA,FALSE,,,,
Johnson_2018a_1,abundance,NA,FALSE,Acari,NA,NA,pitfall traps,NA,NA,precip_inc,undisturbed vs disturbed,8.782287823,3.542435424,NA,NA,mean,ind per plot,2.804428044,0.885608856,,,SE,16,16,p 288 fig 4,NA,NA,NA,NA,204,NA,"24,000 L per plot year-1",17.7 L m-2y-1,101.9837167,101.9837167,243,NA,79.84,NA,NA,NA,NA,FALSE,,,,
Homet_2021a_1,abundance,NA,TRUE,Mesofauna,NA,NA,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,8.53E-14,0.833333333,NA,NA,mean,ind g-1 litter,0,0,,,SE,21,21,p 2973 figure 5,NA,NA,NA,NA,NA,NA,30,30,30,30,92,NA,NA,NA,18.6,%,NA,TRUE,,soil moisture S3.1 and S5.2 ,,
Homet_2021a_1,abundance,NA,TRUE,Mesofauna,NA,decomposer,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,0.473372781,0.946745562,NA,NA,mean,ind g-1 litter,0,0,,,SE,21,21,p 2973 figure 5,NA,NA,NA,NA,NA,NA,30,30,30,30,92,NA,NA,NA,18.6,%,NA,TRUE,,"undisturbed/disturbed - because each row is a comparison between, but the whole paper is looking at difference through time, double check this ",,
Santonja_2017a_1,abundance,NA,FALSE,Oribatida,NA,,tullgren funnel,NA,NA,drought,undisturbed vs disturbed,72.8,122,NA,NA,mean,ind litterbag-1,NA,NA,,,NA,24,24,p 2 s1,NA,NA,NA,NA,NA,NA,34.25,34.25,34.25,34.25,730,NA,NA,NA,NA,NA,NA,TRUE,,"calculated from datatable, different litter compositions",,
Santonja_2017a_1,abundance,NA,FALSE,Oribatida,NA,,tullgren funnel,NA,NA,drought,undisturbed vs disturbed,83.8,194,NA,NA,mean,ind litterbag-2,NA,NA,,,NA,24,24,p 2 s1,NA,NA,NA,NA,NA,NA,34.25,34.25,34.25,34.25,730,NA,NA,NA,NA,NA,NA,TRUE,,,,
Santonja_2017a_1,abundance,NA,FALSE,Oribatida,NA,,tullgren funnel,NA,NA,drought,undisturbed vs disturbed,105.5,162,NA,NA,mean,ind litterbag-3,NA,NA,,,NA,24,24,p 2 s1,NA,NA,NA,NA,NA,NA,34.25,34.25,34.25,34.25,730,NA,NA,NA,NA,NA,NA,TRUE,,,,
Santonja_2017a_1,abundance,NA,FALSE,Mesostigmata,NA,,tullgren funnel,NA,NA,drought,undisturbed vs disturbed,32.5,46.5,NA,NA,mean,ind litterbag-4,NA,NA,,,NA,24,24,p 2 s1,NA,NA,NA,NA,NA,NA,34.25,34.25,34.25,34.25,730,NA,NA,NA,NA,NA,NA,TRUE,,,,
Santonja_2017a_1,abundance,NA,FALSE,Mesostigmata,NA,,tullgren funnel,NA,NA,drought,undisturbed vs disturbed,40.8,61.7,NA,NA,mean,ind litterbag-5,NA,NA,,,NA,24,24,p 2 s1,NA,NA,NA,NA,NA,NA,34.25,34.25,34.25,34.25,730,NA,NA,NA,NA,NA,NA,TRUE,,,,
Santonja_2017a_1,abundance,NA,FALSE,Mesostigmata,NA,,tullgren funnel,NA,NA,drought,undisturbed vs disturbed,46,59.7,NA,NA,mean,ind litterbag-6,NA,NA,,,NA,24,24,p 2 s1,NA,NA,NA,NA,NA,NA,34.25,34.25,34.25,34.25,730,NA,NA,NA,NA,NA,NA,TRUE,,,,
Santonja_2017a_1,abundance,NA,FALSE,Prostigmata,NA,,tullgren funnel,NA,NA,drought,undisturbed vs disturbed,24.5,23.6,NA,NA,mean,ind litterbag-7,NA,NA,,,NA,24,24,p 2 s1,NA,NA,NA,NA,NA,NA,34.25,34.25,34.25,34.25,730,NA,NA,NA,NA,NA,NA,TRUE,,,,
Santonja_2017a_1,abundance,NA,FALSE,Prostigmata,NA,,tullgren funnel,NA,NA,drought,undisturbed vs disturbed,26.7,36.7,NA,NA,mean,ind litterbag-8,NA,NA,,,NA,24,24,p 2 s1,NA,NA,NA,NA,NA,NA,34.25,34.25,34.25,34.25,730,NA,NA,NA,NA,NA,NA,TRUE,,,,
Santonja_2017a_1,abundance,NA,FALSE,Prostigmata,NA,,tullgren funnel,NA,NA,drought,undisturbed vs disturbed,29.4,29.7,NA,NA,mean,ind litterbag-9,NA,NA,,,NA,24,24,p 2 s1,NA,NA,NA,NA,NA,NA,34.25,34.25,34.25,34.25,730,NA,NA,NA,NA,NA,NA,TRUE,,,,
Santonja_2017a_1,abundance,NA,FALSE,Entomobryomorpha,NA,,tullgren funnel,NA,NA,drought,undisturbed vs disturbed,27.92,46.79,NA,NA,mean,ind litterbag-10,NA,NA,,,NA,24,24,p 2 s1,NA,NA,NA,NA,NA,NA,34.25,34.25,34.25,34.25,730,NA,NA,NA,NA,NA,NA,TRUE,,,,
Santonja_2017a_1,abundance,NA,FALSE,Entomobryomorpha,NA,,tullgren funnel,NA,NA,drought,undisturbed vs disturbed,35.54,78,NA,NA,mean,ind litterbag-11,NA,NA,,,NA,24,24,p 2 s1,NA,NA,NA,NA,NA,NA,34.25,34.25,34.25,34.25,730,NA,NA,NA,NA,NA,NA,TRUE,,,,
Santonja_2017a_1,abundance,NA,FALSE,Entomobryomorpha,NA,,tullgren funnel,NA,NA,drought,undisturbed vs disturbed,29.38,67.92,NA,NA,mean,ind litterbag-12,NA,NA,,,NA,24,24,p 2 s1,NA,NA,NA,NA,NA,NA,34.25,34.25,34.25,34.25,730,NA,NA,NA,NA,NA,NA,TRUE,,,,
